type,name,Photo,about,contactname,phone,email,address,city,state,county,Discipline,Amenities,language,rating,votes,timings,Mode of Payment,onlinebooking,Year Established,Linkedin,linktoprofile
Ayurveda,Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246066/acharya-manish-ji-ayurveda-centre-hyderabad-5f0c187c74e63.jpg,"Helping You Create Healthier, Happier Life more..",null,null,null,null,Hyderabad,Telangana,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/hyderabad/clinic/acharya-manish-ji-ayurveda-centre-ameerpet?specialization=Ayurveda,null,null,https://www.practo.com/hyderabad/clinic/acharya-manish-ji-ayurveda-centre-ameerpet?specialization=Ayurveda
Ayurveda,Shree Ayurvedic Multispeciality Hospital,https://images1-fabric.practo.com/practices/649624/shree-ayurvedic-multispeciality-hospital-chennai-60be20c6d82ef.jpg/thumbnail,"Shree Ayurvedic Multispeciality Hospital is an Ayurveda Hospital in West Mambalam, Chennai. The clinic is visited by ayurveda like Dr. D Srikrishna, more..",null,044 4011 6864,null,"No.54/46, Thambiah Road, AGS Colony, Ramakrishnapuram, West Mambalam, Chennai - 600033
Landmark: Near Sathyanarayana Temple
West Mambalam, Chennai
Get Directions",Chennai,Tamil naidu,India,null,null,"eng,hindi",5.0,(824 patient stories),"Mon - Sun
09:00 AM - 08:00 PM",null,https://www.practo.com/chennai/hospital/shree-ayurvedic-multispeciality-hospital-west-mambalam?specialization=Ayurveda,null,null,https://www.practo.com/chennai/hospital/shree-ayurvedic-multispeciality-hospital-west-mambalam?specialization=Ayurveda
Ayurveda,Shanta Ayurveda Hospital,https://images1-fabric.practo.com/practices/1247517/shanta-ayurveda-hospital-chennai-5c91dcdf114bc.png/thumbnail,"Shanta Ayurveda Hospital is a joint venture hospital with Arya Vaidya Pharmacy. The pharmacy offers 75 years of expertise in various fields of Ayurveda, manufacturing of medicines, running of hospitals and education. more..",null,044 7196 7714,null,"23A, North Boag Road
Landmark: Next to Kovai Pazhamudir Nilayam
T Nagar, Chennai
Get Directions",Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/chennai/hospital/shanta-ayurveda-hospital-t-nagar?specialization=Ayurveda,null,null,https://www.practo.com/chennai/hospital/shanta-ayurveda-hospital-t-nagar?specialization=Ayurveda
Ayurveda,Lifeline Rigid Hospitals,https://images1-fabric.practo.com/lifeline-rigid-hospitals-chennai-1488888607-58bea31fa4dcc.png/thumbnail,"Lifeline Rigid Hospitals is a Multi Speciality Hospital in Kilpauk, Chennai. The clinic is visited by chronic liver specialist like Dr. Rajkumar San more..",null,044 6171 1207,null,"47/3, New Avadi Road
Landmark: Opposite Pachaiyappa's College
Kilpauk, Chennai
Get Directions",Chennai,Tamil naidu,India,null,null,"eng,hindi",5.0,(107 patient stories),null,null,https://www.practo.com/chennai/hospital/lifeline-rigid-hospital-kilpauk-2?specialization=Ayurveda,null,null,https://www.practo.com/chennai/hospital/lifeline-rigid-hospital-kilpauk-2?specialization=Ayurveda
Ayurveda,Isha Life Health Solutions,https://images1-fabric.practo.com/practices/1224183/isha-life-health-solutions-chennai-5bb49fb2a623e.jpg/thumbnail,"Initiated by Sadhguru, the center offers treatment for all types of diseases of all age groups Integrating Ayurveda, Siddha, Allopathy and Yoga. We run specialized programs for Diabetes, Obesity, Joint & spine disorders, Stress management. We also run specialty clinics for ADHD, Autism, Cancer, Wome more..",null,044 7196 7914,null,"2, Club House Road, Off Anna Salai
Landmark: Opposite Spencer’s Plaza
Royapettah, Chennai
Get Directions",Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,"Mon - Sun
08:30 AM - 08:30 PM",null,https://www.practo.com/chennai/hospital/isha-life-health-solutions-royapettah-1-1?specialization=Ayurveda,null,null,https://www.practo.com/chennai/hospital/isha-life-health-solutions-royapettah-1-1?specialization=Ayurveda
Ayurveda,Trimed,https://images1-fabric.practo.com/practices/1071424/trimed-kilpauk-chennai-5a8d3ca92947d.jpg/thumbnail,"Trimed’s integrative medical therapy is a veritable revolution in medical treatment - one that has great promise; both curative (for pain, stress, and medical disability) and preventive (for a range of lifestyle diseases). In the spirit of scientific integration, we at Trimed, combine allopathic int more..",null,null,null,"PKS Scrade Ab 102 - 104, 4th avenue ground floor
Landmark: Shanti colony
Anna Nagar, Chennai
Get Directions",Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,"Mon - Sat
09:00 AM - 06:30 PM",null,https://www.practo.com/chennai/hospital/trimed-kilpauk?specialization=Ayurveda,null,null,https://www.practo.com/chennai/hospital/trimed-kilpauk?specialization=Ayurveda
Ayurveda,Dhyan Ayurvedic Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Dhyan Ayurvedic Hospital is an Ayurveda Hospital in Kottivakkam, Chennai. The clinic is visited by ayurveda like Dr. Roopashri Prasad. The timings of Dhyan Ayurvedic Hospital are: more..",null,044 7196 7343,null,"1/46,Kuppam Road. Off East Coast Road

Kottivakkam, Chennai
Get Directions",Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,"Mon - Sat
10:00 AM - 01:00 PM
06:00 PM - 09:00 PM",null,https://www.practo.com/chennai/hospital/dhyan-ayurvedic-hospital-kottivakkam?specialization=Ayurveda,null,null,https://www.practo.com/chennai/hospital/dhyan-ayurvedic-hospital-kottivakkam?specialization=Ayurveda
Ayurveda,Nalam Ayurveda Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Nalam Ayurveda Hospital is an Ayurveda Hospital in Aminjikarai, Chennai. The clinic is visited by doctors like Dr. K. Paranthaman. The timings of Nalam Ayurveda Hospital are: Mon- more..",null,null,null,"#62/3, West College Road, Landmark: Near Reliance Fresh.

Aminjikarai, Chennai
Get Directions",Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,"Mon - Sat
06:00 AM - 09:00 AM
06:00 PM - 09:00 PM",null,https://www.practo.com/chennai/hospital/nalam-ayurveda-hospital-arumbakkam?specialization=Ayurveda,null,null,https://www.practo.com/chennai/hospital/nalam-ayurveda-hospital-arumbakkam?specialization=Ayurveda
Ayurveda,A. R. Ayurveda Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"A. R. Ayurveda Hospital is a Hospital in Keelkattalai, Chennai. The clinic is visited by ayurveda like Dr. A. R. Reshmi. The timings of A. R. Ayurveda Hospital are: Mon-Sat: 10:00 more..",null,null,null,"Door Number 6, Plot Number 7A, 3rd Street, Gandhi Nagar

Keelkattalai, Chennai
Get Directions",Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,"Mon - Sat
10:00 AM - 01:00 PM
06:00 PM - 09:00 PM",null,https://www.practo.com/chennai/hospital/a-r-ayurveda-hospital-keelkattalai?specialization=Ayurveda,null,null,https://www.practo.com/chennai/hospital/a-r-ayurveda-hospital-keelkattalai?specialization=Ayurveda
Ayurveda,Prayoga Hospital,https://images1-fabric.practo.com/practices/826246/prayoga-hospital-chennai-5d1624c109256.png/thumbnail,"Prayoga Hospital is a Siddha Gynecology Hospital in Rajakilpakkam, Chennai. The clinic is visited by ayurveda like Dr. Bharanidharan Rajavel and Dr. Pratheepa. more..",null,null,null,"52,Madambakkam Main Road

Rajakilpakkam, Chennai
Get Directions",Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,"Mon - Sat
09:00 AM - 02:30 PM
04:00 PM - 09:00 PM",null,https://www.practo.com/chennai/hospital/aburvaa-multi-special-herbal-clinic-hasthinapuram?specialization=Ayurveda,null,null,https://www.practo.com/chennai/hospital/aburvaa-multi-special-herbal-clinic-hasthinapuram?specialization=Ayurveda
Ayurveda,Buddhi Clinic - Porur,https://images1-fabric.practo.com/practices/1071284/buddhi-clinic-porur-chennai-5be01af943488.png,"Buddhi's integrative medical therapy is a veritable revolution in medical treatment - one that has great promise; both curative (for pain, stress, and medical disability) and preventive (for a range of lifestyle diseases). In the spirit of scientific integration, we at Buddhi, combine allopathic int more..",null,null,null,null,Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/chennai/clinic/buddhi-clinic-porur?specialization=Ayurveda,null,null,https://www.practo.com/chennai/clinic/buddhi-clinic-porur?specialization=Ayurveda
Ayurveda,Buddhi Clinic - Velachery,https://images1-fabric.practo.com/practices/1130993/buddhi-clinic-velachery-chennai-5be01acc21411.png,"Buddhi’s Integrative Medical Therapy is a veritable revolution in medical treatment - one that has great promise; both curative (for pain, stress, and medical disability) and preventive (for a range of lifestyle diseases). In the spirit of scientific integration, we at Buddhi, combine allopathic int more..",null,null,null,null,Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/chennai/clinic/buddhi-clinic-velachery?specialization=Ayurveda,null,null,https://www.practo.com/chennai/clinic/buddhi-clinic-velachery?specialization=Ayurveda
Ayurveda,Buddhi Clinic - Adyar,https://images1-fabric.practo.com/practices/1130954/buddhi-clinic-adyar-chennai-5be01b166282e.png,"Buddhi’s Integrative medical therapy is a veritable revolution in medical treatment - one that has great promise; both curative (for pain, stress, and medical disability) and preventive (for a range of lifestyle diseases). In the spirit of scientific integration, we at Buddhi, combine allopathic int more..",null,null,null,null,Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/chennai/clinic/buddhi-clinic-adyar?specialization=Ayurveda,null,null,https://www.practo.com/chennai/clinic/buddhi-clinic-adyar?specialization=Ayurveda
Ayurveda,Buddhi Clinic - Teynampet,https://images1-fabric.practo.com/practices/1139172/neurokrish-chennai-5be012806b125.png,"Buddhi is the neuropsychiatry center, it has a unique focus on the brain-mind interface. We specialize in the in-depth assessment of patients- children, adults & elders. They have pioneered unique models of comprehensive care and rehabilitation. They are at the cutting edge of research & education. more..",null,null,null,null,Chennai,Tamil naidu,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/chennai/clinic/buddhi-clinic-teynampet?specialization=Ayurveda,null,null,https://www.practo.com/chennai/clinic/buddhi-clinic-teynampet?specialization=Ayurveda
Ayurveda,Sukhayu Healthcare Pvt Ltd,https://images1-fabric.practo.com/sukhayu-healthcare-nashik-1467998151-577fdfc767607.jpg/thumbnail,"Sukhayu is an exclusive, fully equipped ayurvedic healthcare service provider, offering traditional ayurvedic therapies in the same way as it is practiced since centuries, to meet patients’ health needs and provide quality health care. Sukhayu is a health center, working on all seven days of the wee more..",null,022 4939 8287,null,"Patil Lane, Off College Road, Canada Corner
Landmark: Opposite Gold's Gym & Above Kataria Collection,
Canada Corner, Nashik
Get Directions",Nashik,Maharashtra,India,null,null,"eng,hindi",5.0,(444 patient stories),null,null,https://www.practo.com/nashik/hospital/sukhayu-healthcare-nashik-city?specialization=Ayurveda,null,null,https://www.practo.com/nashik/hospital/sukhayu-healthcare-nashik-city?specialization=Ayurveda
Ayurveda,Ayushree Ayurvedic Hospital And Research Center,https://images1-fabric.practo.com/ayushree-ayurvedic-hospital-and-research-center-nashik-1450271141-567161a5c771b.JPG/thumbnail,Dr. Abhay Kulkarni's journey with Ayurveda started with a small set up of 350 sq.ft in 1994 has blossomed in to 3600 sq.ft. three storied building of Ayushree Ayurvedic Hospital & Research. Ayushree Ayurvedic Hospital and research center is probably the first fully ayurvedic Hospital built on intern more..,null,020 7117 7300,null,"34, Parab Nagar, Near Swami Samarth Kendra, Nashik - 422009

Indira Nagar, Nashik
Get Directions",Nashik,Maharashtra,India,null,null,"eng,hindi",5.0,(33 patient stories),"Mon - Sat
09:00 AM - 01:00 PM
05:00 PM - 09:00 PM",null,https://www.practo.com/nashik/hospital/ayushree-ayurvedic-hospital-and-research-center-govind-nagar?specialization=Ayurveda,null,null,https://www.practo.com/nashik/hospital/ayushree-ayurvedic-hospital-and-research-center-govind-nagar?specialization=Ayurveda
Ayurveda,Sankalp Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Sankalp Hospital is a Hospital in Dindori, Nashik. The clinic is visited by ayurveda like Dr. Vipin Kisanrao Nikam. The timings of Sankalp Hospital are: Mon-Fri, Sun: 00:00-23:59. more..",null,020 7117 7299,null,"Shivajinager Palkhedroad
Landmark: Opposite Police Station
Dindori, Nashik
Get Directions",Nashik,Maharashtra,India,null,null,"eng,hindi",null,null,"Mon - Fri, Sun
12:00 AM - 11:59 PM",null,https://www.practo.com/nashik/hospital/sankalp-hospital-2-dindori?specialization=Ayurveda,null,null,https://www.practo.com/nashik/hospital/sankalp-hospital-2-dindori?specialization=Ayurveda
Ayurveda,Suvichar Hospitals ,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Suvichar Hospitals is a Hospital in Dwarka Corner, Nashik. The clinic is visited by ayurveda like Dr. Arti Andhale. The timings of Suvichar Hospitals are: Mon-Sat: 00:00-12:00. more..",null,020 7117 7299,null,"#858/859, Ganesh Baba Nagar, Nashik - Pune Highway, Landmark: Behind Kamat Hotel.

Dwarka Corner, Nashik
Get Directions",Nashik,Maharashtra,India,null,null,"eng,hindi",null,null,"Mon - Sat
12:00 AM - 12:00 PM",null,https://www.practo.com/nashik/hospital/suvichar-hospitals-nashik-1?specialization=Ayurveda,null,null,https://www.practo.com/nashik/hospital/suvichar-hospitals-nashik-1?specialization=Ayurveda
Ayurveda,Shree Balaji Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Shree Balaji Hospital is an Ayurveda Hospital in H P T College, Nashik. The clinic is visited by general surgeon like Dr. Sachin Jadhav. The timings of Shree Balaji Hospital are: more..",null,020 7117 7300,null,"Tujla Nivas, Canada Corner, Landmark: Behind Biba Showroom.

H P T College, Nashik
Get Directions",Nashik,Maharashtra,India,null,null,"eng,hindi",null,null,"Mon - Sat
09:00 AM - 09:00 PM",null,https://www.practo.com/nashik/hospital/shree-ba-aji-hospital-h-p-t-college?specialization=Ayurveda,null,null,https://www.practo.com/nashik/hospital/shree-ba-aji-hospital-h-p-t-college?specialization=Ayurveda
Ayurveda,Aum Ayurved and Panchakarma Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Aum Ayurved and Panchakarma Hospital is an Ayurveda Hospital in Devlali, Nashik. The clinic is visited by ayurveda like Dr. Mohit Lodha. more..",null,null,null,"40/A/3, Lam Road
Landmark: Near Sant Krupa Hospital
Devlali, Nashik
Get Directions",Nashik,Maharashtra,India,null,null,"eng,hindi",null,null,"Mon - Sat
10:00 AM - 08:00 PM",null,https://www.practo.com/nashik/hospital/aum-ayurved-and-panchakarma-hospital-devlali?specialization=Ayurveda,null,null,https://www.practo.com/nashik/hospital/aum-ayurved-and-panchakarma-hospital-devlali?specialization=Ayurveda
Ayurveda,Shree Balaji Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Shree Balaji Hospital is a Hospital in H P T College, Nashik. The clinic is visited by general physician like Dr. Kapil Wagh and Dr. Manoj Kadam. more..",null,020 7117 7300,null,"Maleria Stop, College Road, Nashik, Maharashtra. Landmark: Behind Biba Showroom

H P T College, Nashik
Get Directions",Nashik,Maharashtra,India,null,null,"eng,hindi",null,null,"Mon - Sat
10:00 AM - 07:00 PM",null,https://www.practo.com/nashik/hospital/shree-balaji-hospital?specialization=Ayurveda,null,null,https://www.practo.com/nashik/hospital/shree-balaji-hospital?specialization=Ayurveda
Ayurveda,Dhanvantari Clinic and Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Dhanvantari Clinic and Hospital is a Hospital in Panchvati, Nashik. The clinic is visited by ayurveda like Dr. Sudarshan M. Malsane. The timings of Dhanvantari Clinic and Hospital more..",null,null,null,"Makhamalabad. Landmark: Makhamalabad

Panchvati, Nashik
Get Directions",Nashik,Maharashtra,India,null,null,"eng,hindi",null,null,"Mon - Sat
10:00 AM - 02:00 PM
06:00 PM - 10:00 PM",null,https://www.practo.com/nashik/hospital/dhanvantari-clinic-and-hospital-panchvati?specialization=Ayurveda,null,null,https://www.practo.com/nashik/hospital/dhanvantari-clinic-and-hospital-panchvati?specialization=Ayurveda
Ayurveda,Sevasadan Hospital & Clinic,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Sevasadan Hospital & Clinic is an Ayurveda Hospital in Dwarka Corner, Nashik. The clinic is visited by doctors like Dr. Arundhati S. Mohite. The timings of Sevasadan Hospital & Cl more..",null,020 7117 7299,null,"Camel House, Dwarka
Landmark: Near Pakhal Road And Behind Sagar Samrat Sweetshop
Dwarka Corner, Nashik
Get Directions",Nashik,Maharashtra,India,null,null,"eng,hindi",null,null,"Mon - Sat
05:00 PM - 08:00 PM",null,https://www.practo.com/nashik/hospital/sevasadan-hospital-clinic-nashik?specialization=Ayurveda,null,null,https://www.practo.com/nashik/hospital/sevasadan-hospital-clinic-nashik?specialization=Ayurveda
